Título;Enlace;Fecha;Primeros_Párrafos;Topic
Incautado en Vilassar de Mar el mayor alijo de marihuana de España;https://www.lavanguardia.com/sucesos/20220707/8392192/incautado-vilassar-mar-mayor-alijo-marihuana-espana.html;07/07/2022;La Guardia Civil y la Policía Nacional han desmantelado una macro plantación de marihuana en la localidad barcelonesa de Vilassar de Mar (Maresme), en la que se ha aprehendido el mayor alijo de esta sustancia en España, más de seis toneladas, y en la que se ha detenido a un total de cinco personas por un presunto delito contra la salud pública y defraudación de fluido eléctrico. La investigación se inició en marzo de 2021, cuando se tuvo conocimiento de que en una parcela de 32 hectáreas, aparentemente dedicada al cultivo de cáñamo industrial, se camuflaba bajo esta plantación legal el cultivo, recolección y distribución de marihuana a gran escala. Esta plantación carecía de permiso alguno para la obtención de CBD (Cannabidiol) otorgado por la AEMPS (Agencia Española de Medicamentos y Productos Sanitarios), pudiéndose comprobar que se dedicaban a la obtención de esquejes de marihuana de plantas madre para su venta a terceros y al cultivo de plantas de marihuana para la obtención de cogollos y posterior manufactura y empaquetado de los mismos al vacío para su venta en el mercado negro.;Sucesos
Desarticulado un grupo que se hacía pasar por repartidores para robar;https://www.lavanguardia.com/sucesos/20210307/6265344/desarticulado-grupo-hacia-pasar-repartidores-robar.html;07/03/2021;Los Mossos han desarticulado un grupo criminal y detenido a tres hombres que se hacían pasar por repartidores para robar en empresas logísticas de Cataluña, para lo que empleaban furgonetas con el logotipo de compañías de mensajería y el uniforme de trabajo de las mismas. Los Mossos han informado este domingo en un comunicado de que la investigación del caso se desarrolló desde la comisaría de Tarragona y que la misma condujo a la detención de tres hombres de nacionalidad española, de 32, 33, y 34 años, uno de ellos vecino de Badalona (Barcelona), y los otros dos con domicilio desconocido.;Sucesos
La Policía Nacional investiga un posible fraude en la asignación de citas previas en extranjería;https://www.lavanguardia.com/sucesos/20201208/6103953/policia-investiga-fraude-datos-citas-extranjeria.html;08/12/2020;La Policía Nacional investiga posibles casos de fraude en el uso de datos para solicitar citas previas para tramitar permisos de extranjería en Barcelona, que después se revenden por importes que ascienden hasta los 200 euros. Las pesquisas de la Unidad Central de Redes de Inmigración Ilegal y Falsedades Documentales (Ucrif) empezaron después de que aparecieran personas en los medios de comunicación que aseguraban que la única forma que habían encontrado para acceder a una de estas citas, que se agotan enseguida cada vez que se publican, era pagar por ellas en el mercado negro.;Sucesos
La Policía detiene en Getafe a un imán por su actividad yihadista;https://www.lavanguardia.com/sucesos/20201205/49895488268/iman-yihadista-detencion-terrorismo.html;05/12/2020;La Policía Nacional ha detenido este sábado en la localidad madrileña de Getafe a un imán, profesor de una madrasa, por su supuestaactividad pro Dáeshy participación en delitos de integración en organización terrorista y adoctrinamiento yihadista. En una nota de prensa, la Policía Nacional ha informado de que el detenido ayudó a establecerse en España a unterroristade Dáesh retornado deSiria, pero además se le han intervenido varios centenares de archivos con contenido yihadista y manuales de capacitación militar.;Sucesos
El Supremo confirma la pena de 20 años de cárcel para madre que arrojó a su bebé por la ventana;https://www.lavanguardia.com/sucesos/20201117/49524569282/supremo-confirma-condena-20-anos-madrew-tiro-hija-ventana.html;17/11/2020;El Tribunal Supremo ha confirmado la condena a 20 años y un día de cárcel a la madre que arrojó a su bebé recién nacidapor la ventana del quinto piso en el que vivíay que fue hallada sin vida por una vecina en el patio de luces de un edificio de Barcelona en junio de 2018. La Sala de lo Penal del alto tribunal ha dictado una sentencia en la que desestima el recurso de casación planteado por la condenada contra la sentencia del Tribunal Superior de Justicia de Cataluña, que a su vez confirmó la citada pena de prisión que le impuso un Tribunal del Jurado de la Audiencia Provincial de Barcelona por un delito consumado de asesinato con la agravante de parentesco.;Sucesos
Desarticulan una banda internacional dedicada al tráfico de armamento y explosivos;https://www.lavanguardia.com/sucesos/20201114/49459717508/banda-internacional-trafico-de-armas-explosivos-mossos-gava-calpe.html;14/11/2020;Un grupo interdisciplinar de laAgencia Tributariayvarios cuerpos policialesha detenido a siete personas enCatalunyay laComunitat Valencianacomo presuntos integrantes de unabanda internacional, que se da por desarticulada, dedicada altráfico de armas y explosivosy que blanqueó en España más de diez millones de euros. Un comunicado emitido este sábado por la Agencia Tributaria informa de que en la investigación, iniciada en 2018, han participado miembros de este organismo, la Policía Nacional, Mossos d’Esquadra y Europol, coordinados por la Fiscalía Especial Contra la Corrupción y la Criminalidad Organizada y supervisada por el Juzgado Central de Instrucción número 2 de la Audiencia Nacional.;Sucesos
Bombers da por controlado el incendio en la Conca de Barberà;https://www.lavanguardia.com/sucesos/20210726/7624575/incendio-conca-barbera-80-perimetrado.html;26/07/2021;Los Bombers acaban de dar por controlado el incendio quedesde el sábado por la tarde arde en la Conca de Barberà(Tarragona) y l'Anoia y que ya ha arrasado cerca de 1.700 hectáreas. Los equipos de emergencia se ha adelantado unas pocas horas a las previsiones de estabilización que se habían fijado para esta tarde. La citada fase de la extinción ya se ha alcanzado. Tras una jornada pesimista, en el que por el momento es el incendio más grave en Catalunya de este verano, y después de trabajar durante toda la noche, los cuerpos de emergencia ya se mostraban optimistas esta mañana empujados por la meteorología, ya que la lluvia ha hecho acto de presencia en la zona.;Sucesos
Caso Marta Calvo: nuevas dudas tras dos meses de investigación;https://www.lavanguardia.com/sucesos/20200108/472783533874/marta-calvo-dudas-dos-meses-desaparicion.html;08/01/2020;Marta Calvodespareció hace hoy dos meses, el pasado siete de noviembre, en el pueblo de Manuel (Valencia). Desde entonces los investigadores no han conseguido despejar las dudas existentes sobre sus últimas horas, a las cuales se han sumado nuevos interrogantes. Se baraja la hipótesis de si el principal sospechoso podría ser un asesino en serie o si faltó diligencia en la investigación de la denuncia durante las primeras horas. A día de hoy, se mantiene labúsqueda de sus restos, que no han podido ser hallados.Jorge Ignacio P.J., de 38 años, elsospechosode haberla matado,sigue en prisiónpreventiva. Lo último que sus familiares supieron de la joven valenciana fue que hace hoy dos meses acudió a Manuel, una pequeña población del interior de Valencia, para una cita con un hombre. Dos días más tarde, su madre se personó en la vivienda del acusado, siguiendo el último mensaje de WhatsApp de su hija que le indicaba dicha localización. El supuesto autor del crimen le dijo que no la conocía.;Sucesos
Desarticulada una organización criminal dedicada al tráfico de cocaína en toda España;https://www.lavanguardia.com/sucesos/20200901/483263241243/desarticulada-organizacion-criminal-cocaina-espana.html;01/09/2020;LaGuardia CivilyPolicía Nacionalhan desarticulado unaorganización criminalque se dedicaba altráfico de cocaína en toda España. La operación, denominadaBetty-Picapiedra ZGZ, se ha saldado con seis detenidos. La investigación se inició en febrero, cuando ambos cuerpos policiales tuvieron conocimiento de la posible existencia de un grupo de personas que se dedicaría al tráfico de drogas enZaragoza. Así, los especialistas del Equipo de Delincuencia Organizada y Antidroga (EDOA) de Policía Judicial de la Guardia Civil de Zaragoza y el Grupo 1o de Estupefacientes de la Brigada Provincial de Policía Judicial de Policía Nacional de esta capital decidieron iniciar una operación conjunta.;Sucesos
Los cuatreros del siglo XXI desafían la seguridad del campo español;https://www.lavanguardia.com/sucesos/20200930/483758827252/cuatreros-ladrones-ganado-bandas-organizadas-espana.html;30/09/2020;Suena a pasajes de otros tiempos, pero todavía existenladrones de ganado en España. Son loscuatreros del siglo XXI. El presente digital no ha acabado con ellos. Sin embargo, debe descartarse la idea romántica, dicen desdelas fuerzas de seguridad, que pueda tenerse de un bandolero serrano que se queda con el conejo de un aldeano porque pasa hambre. Detrás de losrobos de ovejas, cabras, cerdos o corderos, o cualquier otro animalhay organizaciones delictivas. Se trata de bandas o grupos que también son responsables de otras amenazas que se ciernen sobre el medio rural. Del mismo modo que se llevan una docena de cabritos, los hay que se apropian de kilos y kilos de cítricos o de verdura, de aceitunas…;Sucesos
Alerta por la estafa del e-mail de Temu de la “caja misteriosa” para responder a una encuesta;https://www.lavanguardia.com/sucesos/20250212/10376876/alerta-estafa-e-mail-temu-caja-misteriosa-responder-encuesta-asd.html;12/02/2025;Alerta por la campaña masiva de correos electrónicos que suplantan la identidad de Temu, la conocida plataforma china de comercio electrónico, informa la Agència de Ciberseguretat de Catalunya. Los mensajes utilizan la estrategia del premio o caja de recompensa a cambio de contestar a un cuestionario. El objetivo final es conseguir robar los datos personales y bancarios para estafar o vender la información en el mercado negro. El correo electrónico detectado suplanta la identidad de Temu y promete conseguir una “caja misteriosa” a cambio de contestar a una encuesta rápida sobre la experiencia del usuario con la plataforma de comercio. Además, se informa que la promoción termina el mismo día en que se recibe el mensaje.;Sucesos
Cómo podemos identificar el ‘Qrishing’, la estafa por QR con la que roban nuestros datos;https://www.lavanguardia.com/sucesos/20241126/10143678/como-identificar-qrishing-estafa-qr-roban-datos.html;26/11/2024;Nos habéis hecho llegar a través de nuestro número deWhatsApp (34 666908353)la imagen de una supuesta multa por estacionamiento incorrecto que incluye un código QR y nos pedís de qué se trata. Es una estafa que utiliza un QR para captar datos personales y que se ha detectado en la provincia de Salta, en Argentina. Este tipo de fraude llamado Qrishing, se está reproduciendo mayoritariamente en América Latina, donde distintas autoridades ya han emitido alertas al respecto. Pese a que en España el volante concreto que nos habéis hecho llegar todavía no se ha detectado, sí que hay constancia de estafas similares a partir de códigos QR. El modus operandi está registrado por elInstituto Nacional de Ciberseguridady tanto Mossos d’Esquadra como Policía Nacional tienen constancia de ello. ¡Te explicamos cómo funciona y cómo puedes evitar caer en este fraude!;Sucesos
Le prometieron dinero por ver vídeos desde casa y le han robado más de 2.000 euros a un vecino de Elche;https://www.lavanguardia.com/sucesos/20250107/10261512/catalunya-detenido-roses-girona-ciberestafa-trabajo-casa-asd.html;07/01/2025;La Policía Nacional detuvo el pasado 3 de diciembre a un hombre de 38 años en una vivienda de Roses (Girona) por su implicación en una presunta estafa relacionada con el método conocido como “trabajo desde casa”. Según ha informado el cuerpo policial en un comunicado, la víctima, un vecino de Elche (Alicante), denunció haber sido engañado tras recibir una oferta laboral a través de WhatsApp. El supuesto empleo consistía en realizar tareas sencillas como ver vídeos y escribir reseñas, por las que se le prometían pagos iniciales de cinco euros por tarea. Una vez ganada la confianza del denunciante, el estafador lo incluyó en un grupo de WhatsApp, donde se le ofrecieron trabajos más frecuentes, asegurándole ganancias de hasta 90 euros diarios.;Sucesos
