Título;Enlace;Fecha;Primeros_Párrafos;Topic
Ferit crític l'home accidentat a l'Estació de França de Barcelona;https://www.ara.cat/societat/ferit-critic-home-accidentat-estacio-franca-barcelona_1_4019251.html;13/06/2021;BarcelonaUn home ha quedat ferit crític aquest diumenge al migdia a l'Estació de França de Barcelona quan ha intentat pujar al tren que ja arrencava i s'ha vist arrossegat pel comboi, segons les primeres informacions. El comboi, de la R2 sud, ja estava tancant les portes i la víctima hauria quedat atrapada mentre el tren ja avançava per sortir de l'estació. Renfe ha demanat a Adif les imatges enregistrades de l'accident per aclarir els fets, segons informa l'ACN. La víctima, d'uns 35 anys, ha patit l'amputació d'una cama i està en estat crític a l'Hospital del Mar a l'espera de ser intervingut.;successos
Busquen l'autor del tret que va ferir ahir un home a l'Eixample de Barcelona;https://www.ara.cat/societat/busquen-l-autor-tret-ferir-ahir-home-l-eixample-barcelona_1_4018811.html;13/06/2021;BarcelonaEls Mossos d'Esquadra busquen l'autor d'un tret que ahir va ferir de gravetat un home de 46 anys a prop de la Sagrada Família, segons la informació que va avançar la Cadena SER i que han confirmat a l'ARA fonts del cos. La policia va rebre l'avís cap a les 22.30 hores de dissabte i els fets haurien tingut lloc en una terrassa a l'avinguda Gaudí, una zona amb molts bars i restaurants on a aquella hora de dissabte hi havia força gent. Tot i que fonts oficials dels Mossos no detallen el punt exacte de l'atac, treballadors d'un restaurant de l'avinguda Gaudí han confirmat a l'ARA que va ser a la seva terrassa, al número 19, on va actuar l'home. Segons les primeres informacions, l'atacant s'hauria aproximat a la víctima i li hauria disparat al pit. L'home ferit va ser traslladat a l'Hospital de Sant Pau, el més pròxim a la zona dels fets, i els Mossos busquen ara l'agressor, que va fugir corrents.;successos
Troben mort el noi de 15 anys desaparegut mentre es banyava al riu Segre;https://www.ara.cat/societat/busquen-noi-14-anys-desaparegut-banyava-riu-segre_1_4018551.html;12/06/2021;BarcelonaEl Grup d'Actuacions Especials (GRAE) dels Bombers de la Generalitat ha localitzat cap a tres quarts de deu de la nit d'aquest dissabte el cadàver del noi de 15 anys que havia desaparegut al riu Segre mentre s'hi banyava amb uns amics, a la zona del Parc de la Mitjana de Lleida. Segons han explicat fonts dels Mossos d'Esquadra a l'ACN, l'han trobat a aproximadament uns 50 metres del pont de ferro, des d'on s'ha llançat a l'aigua i on se li havia perdut el rastre. L'avís de la desaparició ha arribat cap a les 18 hores i efectius dels Bombers i equips d'emergències, els Mossos d'Esquadra i la Guàrdia Urbana han participat en el dispositiu de recerca del noi, que finalment ha aparegut mort aquest vespre.;successos
Confessa la parricida de Sant Joan Despí;https://www.ara.cat/societat/confessa-parricida-sant-joan-despi-filla-4-anys_1_4017337.html;11/06/2021;El jutjat d'instrucció número 7 de Sant Feliu de Llobregat ha enviat a la presó, de manera provisional i sense fiança, la dona detinguda per haver matat la filla de 4 anys a Sant Joan Despí el 31 de maig. Segons fonts amb accés a dades de la investigació, el jutge ha pres la decisió quan ella ha declarat i confessar que havia assassinat la Yaiza ofegant-la amb una bossa de plàstic, cap a les vuit del matí. La nit abans ja l'havia drogada amb un comprimit de Lorazepam. La parricida confessa, Cristina R. E., s'havia separat i ha explicat al jutge que feia dos o tres mesos que es plantejava matar la filla per motius relacionats amb la disputa que mantenia amb l'exparella, de manera que s'entén que ho va fer per venjar-se'n. De fet, segons fonts pròximes a la família, ja havia intentat fer servir la filla com a moneda de canvi per negociar amb l'exmarit, tot i que mai l'havia amenaçada ni havia insinuat de fer-li res.;successos
Troben el cos d'una menor a la zona on buscaven les dues nenes desaparegudes de Tenerife;https://www.ara.cat/societat/troben-cos-d-menor-zona-buscaven-dues-nenes-desaparegudes-tenerife_1_4016028.html;11/06/2021;BarcelonaEl cas de l'Ana i l'Olivia, les dues menors desaparegudes a Tenerife juntament amb el seu pare el 27 d'abril, pot acabar amb un fatal desenllaç al mar. El buc oceanogràfic especialitzat, que ja fa dies que treballa per rastrejar a gran profunditat el fons marí en el punt on es va trobar la llanxa a la deriva del pare de les petites, ha localitzat aquest dijous el cos aparentment d'una menor, segons ha confirmat la delegació del govern canari a l'agència Efe. La troballa ha estat comunicada també a la família de les nenes, d'un i sis anys. Ara l'autòpsia haurà de certificar la identitat del cos. En les últimes hores, el buc, equipat amb un sonar i un robot submarí, havia localitzat i extret una funda nòrdica i una bombona d'oxigen. Els investigadors van confirmar que eren propietat del pare de les menors, desaparegut juntament amb les petites. D'aquesta manera, pren força la línia d'investigació que apuntava que el pare hauria assassinat les nenes i que s'hauria desfet dels cossos tirant-los al mar, abans d'acabar també amb la seva vida. Tot i així, la Guàrdia Civil manté totes les línies d'investigació obertes, mentre el cas continua sota secret de sumari.;successos
Presó provisional per a la dona que va tallar el penis a l'amo del bar on treballava;https://www.ara.cat/societat/preso-provisional-dona-tallar-penis-l-amo-bar-treballava_1_4008225.html;03/06/2021;BarcelonaLa dona que dilluns va tallar el penis del seu a l'amo del bar on treballava, a de Sant Andreu de la Barca, ingressarà a la presó de manera provisional i sense fiança, segons ha informat el Tribunal Superior de Justícia de Catalunya (TSJC). La dona va declarar que va actuar en defensa pròpia per repel·lir una agressió sexual de l'home, i que no era la primera vegada que intentava abusar d'ella. Després d'examinar la investigació del cas que han fet els Mossos, però, la magistrada no ha avalat aquesta versió. Segons ha pogut saber l'ACN, hi havia discrepàncies de consideració entre la versió de l'acusada i els indicis i les proves recollits. Tampoc quadren els testimonis, alguns dels quals han explicat que la dona i l'home es presentaven com a matrimoni. Els fets van tenir lloc cap a les dues de la matinada de dimarts, quan l'home es va presentar a la comissaria de la Policia Local de Sant Andreu de la Barca amb ferides de gravetat a la zona genital, per les quals va ser intervingut a l'Hospital de Bellvitge, on segueix ingressat. Després, la dona també es va presentar a la Policia Local per explicar que l'home volia agredir-la sexualment i que ella li havia tallat el penis per defensar-se. Els Mossos la van detenir per un delicte de lesions. L'home va ingressar a l'hospital, i la policia preveia detenir-lo perquè respongués davant les autoritats per un delicte d'agressió sexual.;successos
Crim masclista a Porqueres: s'entrega després de matar la parella;https://www.ara.cat/societat/crim-masclista-porqueres-s-entrega-despres-matar-parella_1_4007245.html;03/06/2021;Barcelona / PorqueresCrim masclista a Porqueres, al Pla de l'Estany, a la vora de Banyoles. Un home es va presentar ahir cap a les deu de la nit a la comissaria de Banyoles per confessar que havia matat la seva parella, Alla, de 48 anys i originària de Letònia. La policia va localitzar el cos de la víctima amb senyals de violència a casa seva, a Porqueres, i efectius del Sistema d'Emergències Mèdiques (SEM) en van certificar la mort. L'home, de nacionalitat espanyola i de 45 anys, ha quedat detingut acusat del crim. Davant la comitiva judicial, l'arrestat ha admès que aquest dimecres va assassinar la seva parella. Segons ha relatat, cap a quarts de dotze del migdia van començar a discutir perquè ella li va retreure que no tingués feina i que estigués enganxat a les drogues. Segons informa l'ACN, llavors l'home va agafar un ganivet de la cuina, la va apunyalar per l'esquena i, quan la dona va caure, li va clavar diverses ganivetades més. Després va marxar del domicili unes hores, fins que va anar a la comissaria per entregar-se.;violència masclista
Investiguen una dona per matar la seva filla de quatre anys a Sant Joan Despí;https://www.ara.cat/societat/mossos-investiguen-mort-nena-quatre-anys-sant-joan-despi_1_4004680.html;01/06/2021;BarcelonaEls Mossos d’Esquadra investiguen una dona per matar la seva filla de quatre anys a Sant Joan Despí. La hipòtesi de la policia és que la mare va causar la mort de la nena amb pastilles i després es va intentar suïcidar amb el mateix mètode. La dona està ingressada a l’Hospital Moisès Broggi en estat molt greu i sota la custòdia dels Mossos perquè formalment l’han detingut com a presumpta autora del crim. El pare de la nena, que estava separat de la mare, l’havia d’anar a buscar aquest dilluns a la tarda a l’escola. Però el centre li va dir que no havia anat a classe. Llavors va intentar contactar amb la dona i al final va alertar la família d’ella, que cap a dos quarts de set de la tarda va anar al pis de Sant Joan Despí on vivien la mare i la filla. Quan van entrar al domicili, es van trobar la nena morta i la dona inconscient i van avisar la policia.;successos
Troben el cadàver d'un home dins d'un dinosaure decoratiu a Santa Coloma de Gramenet;https://www.ara.cat/societat/troben-cadaver-d-home-d-dinosaure-decoratiu-santa-coloma-gramenet_1_3994768.html;23/05/2021;BarcelonaUn pare i un fill que jugaven a l'antic cinema City de Santa Coloma de Gramenet, a l'edifici Cubics, van donar l'avís dissabte: a dins del dinosaure decoratiu hi havia un cos. Es tracta d'un home de 39 anys a qui la seva família buscava i que, segons ha avançat SER Catalunya, intentava recuperar el telèfon mòbil que li havia caigut en una pota del dinosaure quan va caure cap per avall i no va poder sortir. Els Bombers van haver de serrar part del dinosaure per treure el cadàver, que segons les primeres conclusions no presentava signes de criminalitat. Els Mossos d'Esquadra s'han fet càrrec de la investigació i estan a l'espera dels resultats de l'autòpsia per determinar les causes de la mort i esbrinar com l'home va poder entrar a l'interior de la figura decorativa, que és a l'exterior dels antics cinemes, a tocar de l'avinguda de Francesc Macià i de la B-20.;successos
S'estavella una avioneta a les vies del tren de Sabadell;https://www.ara.cat/societat/s-estavella-avioneta-vies-tren-sabadell_1_3977348.html;08/05/2021;BarcelonaUna dona ha resultat ferida menys greu aquest dissabte en un accident amb l'avioneta que pilotava i que s'ha estavellat contra les vies del tren de Sabadell durant les maniobres d’aterratge. Afortunadament, no passava cap comboi, però el sinistre ha obligat a tallar la circulació de les línies R4 i R12 entre Barberà del Vallès i Sabadell. L'aeronau accidentada s'havia enlairat a Reus, on havia d'aterrar, però el trajecte s'ha vist interromput per problemes amb la pressió d'oli i la pilot ha avisat que havia d'aterrar a Sabadell. Amb tot, no ha tingut marge de maniobra i ha caigut a les vies. El Sistema d’Emergències Mèdiques (SEM) ha atès la pilot, única tripulant de l’avioneta, que ha resultat ferida menys greu i ha sigut traslladada a l’Hospital Parc Taulí de Sabadell. El Centre de Coordinació Operativa de Catalunya (CECAT) de Protecció Civil ha rebut un avís a les 18.03 de l'aeroport de Sabadell indicant que activaven el seu pla d'emergències en alerta local a causa d'una avioneta biplaça que havia d'aterrar amb baixa pressió d'oli. Set minuts després, l'avioneta s'ha estavellat i ha quedat atrapada a les vies.;successos
Una lleidatana perd 118.000 euros per l'estafa d'un fals militar enamorat;https://www.ara.cat/societat/lleidatana-perd-118-000-euros-l-estafa-d-fals-militar-enamorat_1_3972692.html;05/05/2021;BarcelonaContacta, ataca i remata en nom de l'amor. És el procediment habitual de l'estafa coneguda com la del fals militar o el fals enamorat virtual que els Mossos d'Esquadra van detectar a les comarques de Ponent el cap de setmana passat. El cas es remunta a fa unes setmanes, quan una dona rep i accepta una sol·licitud d'amistat a les seves xarxes socials d'un desconegut que diu que és general de l'exèrcit dels Estats Units destinat en una missió humanitària a l'Afganistan. El suposat militar també diu que té la nacionalitat espanyola i, en els molts missatges que la parella comparteix, li explica que s'està plantejant deixar la seva carrera per trobar-se amb ella i iniciar una relació, però que per fer-ho ha de pagar una indemnització. Tota la relació és per xarxes o per missatgeria instantània (WhatsApp) i mai mantenen cap contacte telefònic. Amb tot, el general en qüestió sap guanyar-se la confiança de la dona, que accedeix a les demandes econòmiques i li va fent transferències a un suposat compte bancari de l'ONU. El primer pagament és de 1.500 euros per a uns hipotètics tràmits inicials i en van seguint d'altres amb quantitats més considerables –la majoria de 15.000 euros i un de 50.000–, fins a arribar a desemborsar 118.000 euros en total, informen els Mossos en un comunicat.;successos
